    # Energy          Fe          Si
     0.90271   -11.72058    -1.83309
     0.91271   -11.71288    -1.87134
     0.92171   -12.09605    -1.96943
     0.93171   -12.09360    -1.97673
     0.94071   -15.92826    -2.54424
     0.95071   -16.31169    -2.57862
     0.96071   -16.45971    -2.58586
     0.96971   -17.28232    -2.70683
     0.97971   -17.28848    -2.71235
     0.98871   -14.95870    -2.35131
     0.99871   -15.16615    -2.43458
     1.00871   -15.02199    -2.49427
     1.01771   -13.61920    -2.31386
     1.02771   -12.65388    -2.15902
     1.03671   -14.07557    -2.35363
     1.04671   -14.92322    -2.45630
     1.05671   -19.45637    -3.16299
     1.06571   -22.77501    -3.68033
     1.07571   -12.78754    -2.09184
     1.08571    -8.26761    -1.40581
     1.09471    -7.62712    -1.31605
     1.10471    -7.20100    -1.25246
     1.11371    -6.77267    -1.18520
     1.12371    -6.59322    -1.16216
     1.13371    -6.67331    -1.18696
     1.14271    -7.30716    -1.31879
     1.15271    -7.55926    -1.38785
     1.16171    -7.64037    -1.42781
     1.17171    -7.51600    -1.43124
     1.18171    -7.24277    -1.40794
     1.19071    -6.90028    -1.37111
     1.20071    -6.54898    -1.33164
     1.20971    -6.25421    -1.30138
     1.21971    -6.16556    -1.30940
     1.22971    -6.27844    -1.35512
     1.23871    -6.54774    -1.43152
     1.24871    -6.86686    -1.51962
     1.25771    -7.31036    -1.63907
     1.26771    -7.82187    -1.77633
     1.27771    -8.30351    -1.90636
     1.28671    -8.75860    -2.03238
     1.29671    -8.98431    -2.11380
     1.30571    -9.27079    -2.19089
     1.31571    -9.15891    -2.13739
     1.32571    -9.06002    -2.11061
     1.33471    -9.39372    -2.21054
     1.34471   -10.26535    -2.44054
     1.35371   -11.23505    -2.69734
     1.36371   -12.43100    -3.01298
     1.37371   -11.26532    -2.78334
     1.38271    -9.22919    -2.34295
     1.39271    -8.89138    -2.29075
     1.40171    -8.84054    -2.32296
     1.41171    -8.21330    -2.17232
     1.42171    -7.96529    -2.14394
     1.43071    -7.57608    -2.07145
     1.44071    -7.04722    -1.95519
     1.44971    -6.37747    -1.79552
     1.45971    -5.37414    -1.57427
     1.46971    -4.43711    -1.34904
     1.47871    -4.17293    -1.27593
     1.48871    -4.81424    -1.46444
     1.49771    -6.03553    -1.83754
     1.50771    -7.11313    -2.17904
     1.51771    -7.36569    -2.22410
     1.52671    -7.68032    -2.29166
     1.53671    -7.95743    -2.37263
     1.54671    -7.96259    -2.38055
     1.55571    -7.87727    -2.36156
     1.56571    -7.70537    -2.30894
     1.57471    -7.44055    -2.21913
     1.58471    -7.22589    -2.14094
     1.59471    -6.96302    -2.06195
     1.60371    -6.04373    -1.81085
     1.61371    -5.89005    -1.78778
     1.62271    -6.21823    -1.95787
     1.63271    -7.01244    -2.28607
     1.64271    -5.96808    -1.95321
     1.65171    -5.54446    -1.83669
     1.66171    -5.18942    -1.74449
     1.67071    -4.87527    -1.66214
     1.68071    -4.56473    -1.57482
     1.69071    -4.28670    -1.49097
     1.69971    -4.14680    -1.44955
     1.70971    -4.11468    -1.44575
     1.71871    -4.06155    -1.43512
     1.72871    -3.98814    -1.41672
     1.73871    -3.89932    -1.39293
     1.74771    -3.80030    -1.36640
     1.75771    -3.79420    -1.37556
     1.76671    -3.88410    -1.42213
     1.77671    -3.98609    -1.47511
     1.78671    -4.53817    -1.74487
     1.79571    -4.62696    -1.81103
     1.80571    -4.60043    -1.82484
     1.81471    -4.68403    -1.88413
     1.82471    -4.87346    -1.98818
     1.83471    -5.33121    -2.23003
     1.84371    -6.01215    -2.61636
     1.85371    -6.45209    -2.88781
     1.86271    -6.75997    -3.02675
     1.87271    -7.05821    -3.14566
     1.88271    -6.73508    -3.01964
     1.89171    -6.97020    -3.11962
     1.90171    -7.55156    -3.37297
     1.91071    -8.49668    -3.77611
     1.92071    -8.70107    -3.85116
     1.93071    -8.86752    -3.91701
     1.93971    -8.81392    -3.90720
     1.94971    -8.73455    -3.89192
     1.95871    -8.52638    -3.82671
     1.96871    -8.08849    -3.66904
     1.97871    -7.58832    -3.48358
     1.98771    -7.02571    -3.27008
     1.99771    -6.38942    -3.02772
     2.00671    -5.44909    -2.65098
     2.01671    -4.47916    -2.26368
     2.02671    -4.07548    -2.10458
     2.03571    -3.83199    -1.99139
     2.04571    -3.73970    -1.94453
     2.05571    -3.89724    -2.01729
     2.06471    -4.20723    -2.15750
     2.07471    -4.55087    -2.31724
     2.08371    -5.64683    -2.81364
     2.09371    -6.82033    -3.34600
     2.10371    -6.90582    -3.36288
     2.11271    -6.81090    -3.29202
     2.12271    -5.86192    -2.82803
     2.13171    -5.33037    -2.58040
     2.14171    -5.18978    -2.51724
     2.15171    -5.08572    -2.47002
     2.16071    -4.99531    -2.42663
     2.17071    -4.88856    -2.37395
     2.17971    -4.76544    -2.31185
     2.18971    -4.63152    -2.24337
     2.19971    -4.41221    -2.13039
     2.20871    -3.87731    -1.86365
     2.21871    -3.20894    -1.55459
     2.22771    -3.14542    -1.53868
     2.23771    -3.71011    -1.82021
     2.24771    -4.07841    -1.99822
     2.25671    -4.54490    -2.22176
     2.26671    -5.40358    -2.62525
     2.27571    -6.45748    -3.11127
     2.28571    -7.10539    -3.41174
     2.29571    -7.05647    -3.39456
     2.30471    -6.95121    -3.35935
     2.31471    -6.62048    -3.23115
     2.32371    -6.26673    -3.09405
     2.33371    -6.47232    -3.18107
     2.34371    -6.96253    -3.39152
     2.35271    -7.42992    -3.70895
     2.36271    -6.48816    -3.25259
     2.37171    -6.32623    -3.17171
     2.38171    -6.56156    -3.33698
     2.39171    -6.43937    -3.33193
     2.40071    -6.28165    -3.26158
     2.41071    -6.07846    -3.16598
     2.41971    -5.98691    -3.13414
     2.42971    -7.49896    -3.98332
     2.43971    -7.07427    -3.77566
     2.44871    -5.80558    -3.10130
     2.45871    -4.33659    -2.30675
     2.46771    -3.66153    -1.95259
     2.47771    -3.28836    -1.76203
     2.48771    -3.13738    -1.68329
     2.49671    -3.09713    -1.66678
     2.50671    -3.26697    -1.76774
     2.51571    -3.66076    -1.97816
     2.52571    -4.00711    -2.17245
     2.53571    -4.53555    -2.46865
     2.54471    -5.26244    -2.87293
     2.55471    -7.11519    -3.86026
     2.56471    -6.68776    -3.61828
     2.57371    -6.50574    -3.48862
     2.58371    -6.23934    -3.30734
     2.59271    -5.63126    -2.95225
     2.60271    -4.87302    -2.52208
     2.61271    -4.09606    -2.08289
     2.62171    -3.66564    -1.84412
     2.63171    -3.52369    -1.77368
     2.64071    -3.45721    -1.75226
     2.65071    -3.50476    -1.81280
     2.66071    -3.66417    -1.94177
     2.66971    -3.88869    -2.10716
     2.67971    -4.17825    -2.30891
     2.68871    -4.59899    -2.58314
     2.69871    -5.46777    -3.14222
     2.70871    -5.91578    -3.44983
     2.71771    -5.33817    -3.11260
     2.72771    -5.26367    -3.08174
     2.73671    -5.19845    -3.03749
     2.74671    -5.19320    -3.01946
     2.75671    -5.35018    -3.07794
     2.76571    -5.36099    -3.05483
     2.77571    -5.21581    -3.01125
     2.78471    -4.82981    -2.84162
     2.79471    -4.58992    -2.73641
